id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
d10c7739-3e0a-42f5-b32e-b9d0b8fa911c,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:22:24,17.063335180282593,0.0004309538510403,0.0001698462389104,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
6976e111-15ef-4fb1-b7dd-c20f35297dbe,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:23:28,20.17151713371277,0.0005319482065954,0.0002096498313387,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b1652b95-1c57-4d53-acd3-601d26d11bcf,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 02:32:40,15.517453670501707,0.0003939468228188,0.0001552611399688,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
eea8df84-8faf-497f-9cee-1a5cf522a136,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 11:15:45,16.538777112960815,0.0001523836147116,6.0056973079304257e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
527a0f6b-551e-4710-8f57-8d73b3d5356c,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 11:22:23,16.514267683029175,0.0001133100902376,4.465743283419749e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
34d517c8-81ba-4492-8fd2-018c6111c0f3,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 11:23:30,15.668755054473875,0.0001414024834367,5.572912256462934e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
51f6e103-abf5-4721-8f05-9ad66bb81e90,Uncertainty Seed 2 carbon,training <uncertainty seed 2> model,,2024-01-20 19:01:58,90.1974709033966,0.0015898349994953,0.000626581000496,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
ff11e1f8-17d7-41ff-8283-f8ff914994f4,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 19:18:07,90.18957495689392,0.0016059311572591,0.0006329247699054,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
807baf35-2d26-45d5-9ec8-448804d0a14d,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 19:24:29,80.19779443740845,0.0014207570115141,0.0005599444911069,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
4a196b2f-d95f-42c9-a28d-242aea77702c,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 21:10:54,80.1959581375122,0.0014633746037349,0.0005767408087001,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
da99cbcd-7616-418a-8510-cdf5bbd3fb8e,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:24:44,70.1723530292511,0.0021862676522235,0.0008616452482913,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
7289101c-c272-4e6d-85e8-4916f150c1eb,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:32:02,80.1912932395935,0.0013197361564698,0.0005201304547794,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
17e1e2ff-0064-4356-8059-9983a3c2abe3,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:36:20,80.2000641822815,0.0014925680512492,0.0005882464426541,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
36bb63bb-00ed-469a-b814-ee42ecaea006,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:39:10,80.4390640258789,0.0015257904114948,0.0006013399396071,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
12ae5190-6bd0-4b26-8b73-dbfa061f817b,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:41:11,80.2686173915863,0.0014062828396071,0.0005542399738974,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
22e9636e-b090-41d2-992f-cec63d89c4f6,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:42:55,80.41727089881897,0.0015312903666302,0.0006035075654252,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
51eeb03f-cc27-45e1-b1bf-18fd58128570,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-20 22:46:43,80.2720115184784,0.0014357115606874,0.0005658383331634,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c7a3fdb2-08bf-4493-a38e-3709fa83e2ab,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 23:28:40,20.20545721054077,0.000160906025879,6.34158002013725e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
b56ae3fd-d37a-4b17-986e-ad17c81d9c2c,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-20 23:49:01,16.40457773208618,0.0001140507275582,4.494933059306125e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
615fb5fb-afce-4920-8a0b-c2725042d506,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 00:07:59,17.34942889213562,0.0001233795794058,4.862598969669532e-05,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
3af47d7f-d2c1-42b8-95e1-24fba47aa9b4,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 00:11:12,320.18746542930603,0.0058385330685038,0.0023010651373595,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
2d84b79a-f4ea-4c0f-a1a7-6362d61b2e52,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 11:08:55,240.2026889324188,0.0042289786107507,0.0016667123631332,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
c437fb63-0f9f-4eae-8836-55f9459f7a24,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 11:35:30,310.1791274547577,0.0064616500225922,0.0025466461219539,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
e6b3f155-f689-45d8-8b25-411cd19a0240,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 11:48:55,260.17675709724426,0.0049801662896348,0.001962768197572,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
44f3c5b3-d318-4d4d-8077-73be9680fb92,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-21 12:02:04,64170.19038295746,2.3407607133437773,0.9225335900609096,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
9d254310-2924-4578-ab84-f1c83bfda787,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-22 02:03:17,100.18605875968932,0.0016661036554351,0.0006566397743691,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
42d39341-9892-4813-aa0a-84cc7393d137,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-22 02:11:31,110.42911291122437,0.001746435378444,0.0006882998720462,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
a1459447-bf06-4c78-b9bc-80aafd7a2820,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-22 02:17:13,110.33581972122192,0.0017142718859168,0.0006756236928618,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
924576f3-b80b-4f18-996d-eb5a6abad16c,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-22 02:24:33,110.34122610092165,0.0018529015795223,0.0007302600118166,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
aa708a38-59cb-43c4-8063-62d55ef66c5d,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-22 06:32:12,460.1951792240143,0.0166991273546112,0.0065814099756173,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
d6163d02-f09e-4f43-9610-fe0d0307357a,Whole dataset Carbon,training <Whole dataset> model,,2024-01-22 06:44:50,1110.1812868118286,0.082130021455966,0.0323688376661609,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
2d4b5e5a-efef-4792-a482-13970d6e9aef,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-22 07:26:36,15820.200004577637,0.3875978730233095,0.1527589109223276,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/North Brabant,0
02567d65-6f26-4824-9c4a-756e4c5555da,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-25 16:49:48,49500.18010306358,3.020211867330388,1.1903168405166504,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
c9cb7808-aafd-4c4d-beb1-61e2b6a375e3,Random Sampling Carbon,training <Random Subsets> model,,2024-01-26 07:42:42,1460.2164137363434,0.1164300498558283,0.0458870619590295,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
956f348b-cf13-451c-b1d5-d33e1d898e64,Random Sampling Carbon,training <Random Subsets> model,,2024-01-26 11:23:29,10.17438578605652,0.0007104026179046,0.0002799817485607,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
a231b70f-d55b-479a-a73a-cefae1716c35,Random Sampling Carbon,training <Random Subsets> model,,2024-01-26 11:25:15,5910.185984373093,0.3057468233417331,0.1205000207749738,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
4107f1a3-9c82-498c-a6c7-d12bf2d5a825,Random Sampling Carbon,training <Random Subsets> model,,2024-01-26 15:56:10,190.51683568954468,0.0113880642728621,0.0044882297270276,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
9d430416-a89c-4301-a523-cdc5589a84fe,Random Sampling Carbon,training <Random Subsets> model,,2024-01-26 16:06:51,370.2560467720032,0.023077956503978,0.0090954149834783,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
1112513c-a220-491f-afe1-84a9b5796f7e,Random Sampling Carbon,training <Random Subset 1> model,,2024-01-26 16:41:59,190.6296904087067,0.0112837734464702,0.0044471269394025,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
1e5e6fce-b195-4181-bc97-70f147260d92,Random Sampling Carbon,training <Random Subset 2> model,,2024-01-27 20:20:31,370.4535439014435,0.0225321731825473,0.008880312498186,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
90a1cc08-c44c-4db9-b73d-6a2c185e00e7,Random Sampling Carbon,training <Random Subset 3> model,,2024-01-27 20:42:58,550.5217387676239,0.033344000359658,0.0131414373897473,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
6776ac49-e534-481e-b32d-61655d539cca,Random Sampling Carbon,training <Random Subset 4> model,,2024-01-27 20:58:00,727.3192553520203,0.0445604225684552,0.0175620200614118,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
22d2e96a-2ad7-4743-aec5-72035ddfb255,Whole dataset Carbon,"training <Whole dataset, imgsz: 640> model",,2024-01-27 21:32:19,1950.2229192256927,0.1145373987599503,0.0451411359870753,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
bd57fc73-8f09-4729-ac1d-4448337d1a3b,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 22:15:42,30.17932391166687,0.0008072590006629,0.0003181544955642,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
2ce34ce5-9c1b-4de6-95a3-01b1ff6927a8,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 22:20:09,220.24630856513977,0.0073245227968916,0.0028867189511425,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
41113ba2-25b9-49bc-9056-63e8d28baf1a,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 22:26:22,3070.1848294734955,0.0906858871005881,0.0357408497664224,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
2dca627c-e0a7-4c39-a7ff-04202bcebf72,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 23:24:50,10.187383651733398,0.000536680207518,0.0002115147933463,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
989fb629-6a4f-4813-8490-37048d0de5af,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 23:25:32,50.19460701942444,0.0026464895713736,0.001043026530401,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
d01117c7-e4fc-4de9-b4fd-40a578a23f74,Diversity Sampling Carbon,training <diversity seed1> model,,2024-01-27 23:34:33,1400.1807560920715,0.041384358034084,0.0163102790353191,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
68c23b12-9741-44b6-bf0f-7aca6a359951,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-27 23:52:11,460.1732699871063,0.0126823013882924,0.0049983105762496,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
b0e56fe2-726b-4dd6-99e3-7e961c8d4202,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:13:32,150.17302060127258,0.0037891382011077,0.0014933637804059,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
ebcc90f7-9130-4a51-b17a-ce163344a3c6,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:22:35,20.17663145065308,0.0004964874417356,0.0001956741410745,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
480ae91c-e064-48cd-a794-d04ec8094d71,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:23:42,150.1748411655426,0.0039556222412965,0.001558977970873,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
3a20f106-4800-4824-98d2-d82929bccb65,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:30:28,150.17107367515564,0.0043109597813966,0.0016990225361647,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
231bff8d-08e9-488d-b5f6-7286c4db66da,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:38:17,160.17800855636597,0.0045188149309618,0.0017809417841459,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
8d05a2e3-c018-4316-8cbc-9445d3a9319c,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 00:46:52,160.1853382587433,0.004542013685787,0.0017900848078013,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
6a1314fe-afa6-4b99-885e-4a78502961ee,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 01:19:07,160.19036984443665,0.0045404216935311,0.0017894573765894,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
02ab04bb-1133-40a4-ae0b-fe6b91bf409a,Uncertainty Strategy Carbon,training <uncertainty intial seed> model,,2024-01-28 10:09:41,20.17685508728028,0.001201708395183,0.0004736137075843,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
4b7a790d-7cc3-409d-923b-67dfff81ab0c,Uncertainty Strategy Carbon,training <uncertainty intial seed> model,,2024-01-28 10:10:21,160.18777227401733,0.0093913699374659,0.0037012985456442,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
4ea10a51-9076-4d34-ac3c-2c9c1538471c,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 10:33:06,160.17702293395996,0.0045210641522787,0.0017818282405036,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
ce9c9559-5611-4a78-b8e6-4913c1475c16,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 10:41:41,160.1759159564972,0.0044835215946179,0.001767032080306,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
fc8a46c0-481b-436b-8129-0579b1f85ce8,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 11:04:43,160.17370867729187,0.0045269861546106,0.0017841622022966,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
a5f1a291-84cd-46b3-aabb-f1cc4754e042,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 11:13:05,70.17464447021484,0.0019479898577056,0.0007677359187493,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
313ff803-72cc-4640-a823-091e546872da,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 11:16:27,160.17192196846008,0.0044908927208953,0.0017699371664811,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
95658f99-009c-41e8-a091-7b1126f254c4,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 11:24:26,160.1708047389984,0.0045045972743887,0.0017753383639902,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
8bd686fc-7395-47d3-bc60-1cd1070b2883,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 12:54:08,160.17594385147095,0.0045299413335077,0.001785326888538,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
38ef5f3c-474c-480f-8427-884ec5b58613,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 13:04:21,520.1895163059235,0.0267066556645682,0.0105255470105526,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
5ed85802-ebd6-48d0-855e-5712f4cf3f00,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 13:56:45,200.1805534362793,0.0069890943438106,0.0027545208954996,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
1b06ff66-face-47f2-9443-aca33671a2e6,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 14:12:08,170.18906545639038,0.0049888538298092,0.0019661921048429,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
47887762-6fc6-491b-bfc8-bd829250c401,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 14:26:16,300.18911695480347,0.0132443501492502,0.005219823547772,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
d59bf71d-ad40-4d16-8adc-57814d2028cd,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 15:44:37,10.173461437225342,0.0002843076938765,0.0001120504953875,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
ff16f3ce-2b60-4acd-b89c-f9fb1156d0d5,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 15:46:55,520.1881723403931,0.0268105151283348,0.0105664797908339,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
75d369e6-a23a-4269-9176-f3e328deadc3,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 16:06:59,170.17639303207395,0.0047735597067547,0.001881341030947,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
07e0d2b3-03e5-474a-9341-d8bf6d530892,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 16:12:08,680.17569231987,0.036452920655153,0.0143667157298469,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
558c509b-7daa-43c6-9938-5c72da11e1dd,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 16:34:36,520.1898233890533,0.0270062585986278,0.0106436256201154,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
e36d831a-a1a2-44c6-8db7-27506337e098,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 16:44:55,510.9057867527008,0.0257966362767389,0.0101668928994795,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
506b58a4-a84e-4f86-895f-78ea6583a72f,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 17:07:35,680.1998875141144,0.0335328157480158,0.0132158527441607,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
9898dd89-143b-4f11-bd28-ee3307f8c076,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 17:23:02,290.1806643009186,0.0125484135548787,0.0049455431050081,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
dad4965d-d386-42be-b6e6-9c058525549c,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 17:39:30,200.180180311203,0.0070634133097657,0.0027838112634049,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
7d3b0b5c-cc2d-4098-9098-fdf74dc284fd,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 17:44:53,190.1851680278778,0.0061522563714698,0.0024247088243545,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
9280fbae-3327-4f4f-96b9-7bb6963150e7,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 17:54:12,210.18553590774536,0.0076437805306443,0.0030125438513959,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
fd628eeb-ad47-4394-b32f-a10a6fc73d50,Uncertainty Seed2 Carbon,training <uncertainty seed2> model,,2024-01-28 17:58:59,530.1811707019806,0.0275060615119686,0.0108406064449125,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
cbe7ef9a-ffae-431b-bdeb-7b37e43ca0ea,Uncertainty Seed3 Carbon,training <uncertainty seed3> model,,2024-01-28 18:11:18,210.1810672283173,0.0067564160739434,0.0026628184338143,"13th Gen Intel(R) Core(TM) i7-13700KF/1 device(s), TDP:165.0",NVIDIA RTX A6000 1 device(s),Linux,NL/Utrecht,0
